ORDERNUMBER,ORDERLINENUMBER,DATE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITYORDERED,PRICEEACH,SALES,STATUS,DEALSIZE
10294,1,78,106,72,45,100.0,4692.6,Shipped,Medium
10306,5,79,106,78,30,100.0,3515.7,Shipped,Medium
10315,4,238,106,15,37,91.37,3380.69,Shipped,Medium
10327,3,194,106,49,37,86.61,3204.57,Resolved,Medium
10337,7,82,106,28,36,71.89,2588.04,Shipped,Small
10350,16,83,106,24,25,100.0,2854.75,Shipped,Small
10373,8,85,106,61,37,100.0,4025.6,Shipped,Medium
10386,3,197,106,24,30,95.48,2864.4,Resolved,Small
10397,2,251,106,52,36,100.0,3789.72,Shipped,Medium
10414,8,89,106,59,27,90.37,2439.99,On Hold,Small
10106,10,187,107,87,48,61.44,2949.12,Shipped,Small
10119,1,64,107,20,26,59.22,1539.72,Shipped,Small
10131,2,188,107,89,26,85.13,2213.38,Shipped,Small
10143,5,66,107,51,34,85.87,2919.58,Shipped,Small
10155,3,67,107,17,44,85.87,3778.28,Shipped,Medium
10168,17,6,107,6,39,82.91,3233.49,Shipped,Medium
10178,2,69,107,52,45,76.25,3431.25,Shipped,Medium
10198,2,189,107,67,40,63.67,2546.8,Shipped,Small
10210,15,56,107,45,42,70.33,2953.86,Shipped,Small
10222,2,73,107,56,43,74.03,3183.29,Shipped,Medium
10235,11,211,107,58,34,72.55,2466.7,Shipped,Small
10250,12,190,107,62,38,62.19,2363.22,Shipped,Small
10262,7,191,107,24,35,71.07,2487.45,Cancelled,Small
10275,17,15,107,15,31,72.55,2249.05,Shipped,Small
10284,9,192,107,86,32,64.41,2061.12,Shipped,Small
10296,5,193,107,90,47,86.62,4071.14,Shipped,Medium
10308,15,18,107,48,39,68.11,2656.29,Shipped,Small
10316,7,80,107,60,44,62.19,2736.36,Shipped,Small
10328,12,234,107,87,39,85.87,3348.93,Shipped,Medium
10339,8,59,107,36,50,57.86,2893.0,Shipped,Small
10352,1,196,107,92,22,75.51,1661.22,Shipped,Small
10361,11,22,107,21,35,100.0,4277.35,Shipped,Medium
10373,17,85,107,61,45,55.62,2502.9,Shipped,Small
10386,15,197,107,24,44,86.4,3801.6,Resolved,Medium
10398,12,198,107,2,36,87.36,3144.96,Shipped,Medium
10401,11,214,107,13,28,72.55,2031.4,On Hold,Small
10416,12,199,107,71,43,62.19,2674.17,Shipped,Small
10106,15,187,108,87,48,52.64,2526.72,Shipped,Small
10119,6,64,108,20,28,48.17,1348.76,Shipped,Small
10131,7,188,108,89,21,41.71,875.91,Shipped,Small
10143,10,66,108,51,37,50.65,1874.05,Shipped,Small
10155,8,67,108,17,34,49.16,1671.44,Shipped,Small
10167,4,68,108,38,40,41.71,1668.4,Cancelled,Small
10178,7,69,108,52,45,51.15,2301.75,Shipped,Small
10186,4,70,108,53,28,52.14,1459.92,Shipped,Small
10197,1,71,108,54,29,41.71,1209.59,Shipped,Small
10209,3,72,108,55,48,44.69,2145.12,Shipped,Small
10222,7,73,108,56,31,45.69,1416.39,Shipped,Small
10249,3,233,108,34,32,57.61,1843.52,Shipped,Small
10262,12,191,108,24,21,57.11,1199.31,Cancelled,Small
10274,4,76,108,42,32,58.6,1875.2,Shipped,Small
10283,1,77,108,58,43,57.61,2477.23,Shipped,Small
10296,10,193,108,90,21,45.19,948.99,Shipped,Small
10307,4,79,108,30,34,53.63,1823.42,Shipped,Small
10316,12,80,108,60,34,43.7,1485.8,Shipped,Small
10329,8,20,108,1,44,86.13,3789.72,Shipped,Medium
10339,6,59,108,36,27,76.31,2060.37,Shipped,Small
10352,4,196,108,92,49,52.64,2579.36,Shipped,Small
10361,12,22,108,21,23,95.2,2189.6,Shipped,Small
10373,9,85,108,61,25,64.97,1624.25,Shipped,Small
10386,16,197,108,24,50,87.15,4357.5,Resolved,Medium
10398,1,198,108,2,34,40.22,1367.48,Shipped,Small
10400,4,88,108,62,20,56.12,1122.4,Shipped,Small
10415,3,235,108,88,42,57.61,2419.62,Disputed,Small
10105,8,63,109,49,25,56.78,1419.5,Shipped,Small
10117,2,118,109,27,50,43.68,2184.0,Shipped,Small
10129,8,65,109,50,32,64.97,2079.04,Shipped,Small
10142,5,120,109,40,39,44.23,1724.97,Shipped,Small
10153,4,121,109,24,50,60.06,3003.0,Shipped,Medium
10167,15,68,109,38,38,48.59,1846.42,Cancelled,Small
10177,6,220,109,77,40,50.23,2009.2,Shipped,Small
10185,6,70,109,51,28,64.43,1804.04,Shipped,Small
10197,12,71,109,54,42,50.23,2109.66,Shipped,Small
10208,6,123,109,31,42,63.88,2682.96,Shipped,Small
10222,18,73,109,56,36,63.34,2280.24,Shipped,Small
10232,3,222,109,60,24,49.69,1192.56,Shipped,Small
10248,9,74,109,1,23,65.52,1506.96,Cancelled,Small
10261,7,75,109,44,29,50.78,1472.62,Shipped,Small
10273,10,76,109,57,37,45.86,1696.82,Shipped,Small
10283,12,77,109,58,33,51.32,1693.56,Shipped,Small
10293,1,128,109,37,32,60.06,1921.92,Shipped,Small
10306,6,79,109,78,35,59.51,2082.85,Shipped,Small
10315,5,238,109,15,40,55.69,2227.6,Shipped,Small
10327,4,194,109,49,37,86.74,3209.38,Resolved,Medium
10337,5,82,109,28,42,97.16,4080.72,Shipped,Medium
10350,15,83,109,24,20,100.0,2244.4,Shipped,Small
10373,1,85,109,61,29,100.0,3978.51,Shipped,Medium
10386,4,197,109,24,43,100.0,5417.57,Resolved,Medium
10397,1,251,109,52,34,62.24,2116.16,Shipped,Small
10414,9,89,109,59,47,65.52,3079.44,On Hold,Medium
